id,scientific_name,scientific_name_authorship,taxon_rank,accepted_name_usage,taxonomic_status,occurrence_status,establishment_means,degree_of_establishment,accepted_name_usage_id,family
f37660a9-0156-40b9-858b-6ca7628b522a,Pycnosorus,,genus,Pycnosorus,accepted,present,native,native,f37660a9-0156-40b9-858b-6ca7628b522a,Asteraceae
ba06e6dc-4cc6-41c2-a387-cac25654ec30,"Pycnosorus chrysanthes",Sond.,species,"Pycnosorus chrysanthus",homotypicSynonym,present,introduced,established,282c1f1b-f034-4a55-a0ae-a5cb45a78994,Asteraceae
282c1f1b-f034-4a55-a0ae-a5cb45a78994,"Pycnosorus chrysanthus","(Schltdl.) Sond.",species,"Pycnosorus chrysanthus",accepted,present,native,native,282c1f1b-f034-4a55-a0ae-a5cb45a78994,Asteraceae
a0726789-4f74-449c-a11f-4083c28b28f7,"Pycnosorus globosus","F.L.Bauer ex Benth.",species,"Pycnosorus globosus",accepted,present,native,native,a0726789-4f74-449c-a11f-4083c28b28f7,Asteraceae
0b959ad8-698b-44ab-9d89-eee74b7b5c78,"Pycnosorus pleiocephalus","(F.Muell.) J.Everett & Doust",species,"Pycnosorus pleiocephalus",accepted,present,native,native,0b959ad8-698b-44ab-9d89-eee74b7b5c78,Asteraceae
965dd637-f841-4eb2-9ac6-91816fc9b51c,Pyracantha,,genus,Pyracantha,accepted,present,introduced,,965dd637-f841-4eb2-9ac6-91816fc9b51c,Rosaceae
3d5a031c-72ab-4b6d-8598-58a9e8cdba8a,"Pyracantha angustifolia","(Franch.) C.K.Schneid.",species,"Pyracantha angustifolia",accepted,present,introduced,established,3d5a031c-72ab-4b6d-8598-58a9e8cdba8a,Rosaceae
eb786e56-7ebf-473a-8c0e-5666f9e15f1d,"Pyracantha crenatoserrata","(Hance) Rehder",species,"Pyracantha crenatoserrata",accepted,present,introduced,established,eb786e56-7ebf-473a-8c0e-5666f9e15f1d,Rosaceae
0af0832a-e218-4244-9087-0c6a758fbf7c,"Pyracantha crenulata","(Roxb. & Lindl.) M.Roem.",species,"Pyracantha crenulata",accepted,present,introduced,established,0af0832a-e218-4244-9087-0c6a758fbf7c,Rosaceae
013f1c20-7f26-4b62-8053-f57160d54822,"Pyracantha fortuneana","(Maxim.) H.W.Li",species,"Pyracantha crenatoserrata",heterotypicSynonym,present,introduced,established,eb786e56-7ebf-473a-8c0e-5666f9e15f1d,Rosaceae
75153587-5c2d-4a89-aebc-eb7a2a615c37,"Pyracantha horizontalis",Decne.,species,,notCurrent,present,introduced,established,,Rosaceae
4031ad9c-4848-4bdd-92f0-c3bffd9773f3,"Pyracantha rogersiana","(A.B.Jacks.) Chitt.",species,"Pyracantha rogersiana",accepted,present,introduced,casual,4031ad9c-4848-4bdd-92f0-c3bffd9773f3,Rosaceae
1617dd7c-7595-4e03-9fbe-d012a207fd32,Pyrorchis,,genus,Pyrorchis,accepted,present,native,native,1617dd7c-7595-4e03-9fbe-d012a207fd32,Orchidaceae
63bb779d-5077-437d-a9cf-4a34e81363e8,"Pyrorchis nigricans","(R.Br.) D.L.Jones & M.A.Clem.",species,"Pyrorchis nigricans",accepted,present,native,native,63bb779d-5077-437d-a9cf-4a34e81363e8,Orchidaceae
b90c3074-447e-45fc-88a6-3b04c159406c,Pyrrosia,,genus,Pyrrosia,accepted,present,native,native,b90c3074-447e-45fc-88a6-3b04c159406c,Polypodiaceae
c16e2137-8ddf-49a0-aa1f-374be36a25ae,"Pyrrosia rupestris","(R.Br.) Ching",species,"Pyrrosia rupestris",accepted,present,native,native,c16e2137-8ddf-49a0-aa1f-374be36a25ae,Polypodiaceae
0c00da0e-0a71-4772-b061-576d049e1310,Pyrus,,genus,Pyrus,accepted,present,introduced,,0c00da0e-0a71-4772-b061-576d049e1310,Rosaceae
5c23dcd0-187e-45f2-a6ac-6114afb1e96e,"Pyrus communis",L.,species,"Pyrus communis",accepted,present,introduced,casual,5c23dcd0-187e-45f2-a6ac-6114afb1e96e,Rosaceae
c6dbad12-0269-4feb-9be3-2c5d0541ae62,Quercus,,genus,Quercus,accepted,present,introduced,,c6dbad12-0269-4feb-9be3-2c5d0541ae62,Fagaceae
b7415528-aa5c-435d-a13c-a2b33d726385,"Quercus robur",L.,species,"Quercus robur",accepted,present,introduced,established,b7415528-aa5c-435d-a13c-a2b33d726385,Fagaceae
d81c3bf7-07b2-41da-92a3-ffe924157221,"Quercus suber",L.,species,"Quercus suber",accepted,present,introduced,established,d81c3bf7-07b2-41da-92a3-ffe924157221,Fagaceae
8442ac86-4714-4966-9e28-2a5c7bcc592b,Quinetia,,genus,Quinetia,accepted,present,native,native,8442ac86-4714-4966-9e28-2a5c7bcc592b,Asteraceae
d21bb9ed-d8f5-40e3-8b7e-8ecd21cea1b1,"Quinetia urvillei",Cass.,species,"Quinetia urvillei",accepted,present,native,native,d21bb9ed-d8f5-40e3-8b7e-8ecd21cea1b1,Asteraceae
d98db4bd-0672-48bc-a352-50ea88800dfb,"Racosperma baileyanum","(F.Muell.) Pedley",species,"Acacia baileyana",homotypicSynonym,present,introduced,established,238b3bfd-4a0c-4638-b928-485897ec580d,Fabaceae
b15e141a-9f44-47c3-b92c-053f01394629,"Racosperma brownii","(Poir.) Pedley",species,"Acacia brownii",homotypicSynonym,present,introduced,established,3b409aa5-3392-4d3a-affe-c74116ef1553,Fabaceae
bd10b140-01e0-4a96-8722-15115982bc9e,"Racosperma buxifolium","(A.Cunn.) Pedley",species,"Acacia buxifolia",homotypicSynonym,present,introduced,established,e34fae70-5d2a-47a8-bcdd-65cda02dd435,Fabaceae
5bccab02-eff8-43b7-b0ce-203a9af2991e,"Racosperma dawsonii","(R.T.Baker) Pedley",species,"Acacia dawsonii",homotypicSynonym,present,introduced,established,79f38ae8-d79f-4dcd-848e-2be540e822ce,Fabaceae
71d37a4a-47a2-41bb-ae9c-bc03a5a4164f,"Racosperma dealbatum","(Link) Pedley",species,"Acacia dealbata",homotypicSynonym,present,introduced,established,0c8e21a6-fe09-4835-84e1-d9531ad24728,Fabaceae
3263920c-59c0-403c-85f5-91704721eb0f,"Racosperma deanei","(R.T.Baker) Pedley",species,"Acacia deanei",homotypicSynonym,present,introduced,established,9ea8dce7-a5ee-4ea5-bf33-6393a08e8fb0,Fabaceae
4144e22d-9af8-4718-af0d-a213365ea071,"Racosperma decorum","(Rchb.) Pedley",species,"Acacia decora",homotypicSynonym,present,introduced,established,6f37dcce-adf8-48f8-99b9-18400991f5e7,Fabaceae
da43f956-31c0-41c9-b4be-5a63b824a0dc,"Racosperma decurrens","(Willd.) Pedley",species,"Acacia decurrens",homotypicSynonym,present,introduced,established,450d5c45-2a9e-4975-800e-8bb891debdc1,Fabaceae
dafc4b89-4681-4790-83b4-ea9e1b713030,"Racosperma elatum","(A.Cunn. ex Benth.) Pedley",species,"Acacia elata",homotypicSynonym,present,introduced,established,05c9d5ce-b88d-4671-92a6-4efa7a6fee0d,Fabaceae
18cfe07a-dd1c-486a-abc0-1e9a4fa16ff6,"Racosperma falciforme","(DC.) Pedley",species,"Acacia falciformis",homotypicSynonym,present,introduced,established,c8493ce0-1b3a-4665-8b8c-3cd6657eea3f,Fabaceae
580d6b0e-7515-47d3-823f-f049be6abaae,"Racosperma flexifolium","(A.Cunn. ex Benth.) Pedley",species,"Acacia flexifolia",homotypicSynonym,present,introduced,established,18b6651c-5635-4fe2-8d54-0b5d59daa795,Fabaceae
74ab999f-6fd5-4c53-8f71-02a4d85bb609,"Racosperma floribundum","(Vent.) Pedley",species,"Acacia floribunda",homotypicSynonym,present,introduced,established,5079e9e1-c9ed-47d9-8d91-5033b4cad41f,Fabaceae
d07a16b2-ec3d-48a0-a8bb-cc10f0254177,"Racosperma gunnii","(Benth.) Pedley",species,"Acacia gunnii",homotypicSynonym,present,introduced,established,01ede70f-a618-4309-8f03-90ccd4afeb0d,Fabaceae
8209ef7a-1511-47b5-b54d-3aa8b58fd484,"Racosperma hakeoides","(A.Cunn. ex Benth.) Pedley",species,"Acacia hakeoides",homotypicSynonym,present,introduced,established,684adc2c-28e0-4899-aae4-598f6c51b902,Fabaceae
8a6e9f29-9d6d-497a-9a38-76f61d259d17,"Racosperma implexum","(Benth.) Pedley",species,"Acacia implexa",homotypicSynonym,present,introduced,established,7d607d97-2df6-4817-8415-3a82555bce42,Fabaceae
59d3a4f9-5a1a-4264-9a1f-1fda1584b324,"Racosperma lanigerum","(A.Cunn.) Pedley",species,"Acacia lanigera",homotypicSynonym,present,introduced,established,976dfc81-deb0-4205-9f72-49ab6287b25c,Fabaceae
7596fd7a-9e81-4ca5-8330-0208d97849c4,"Racosperma ligulatum","(A.Cunn. ex Benth.) Pedley",species,"Acacia ligulata",homotypicSynonym,present,introduced,established,63a7cef2-7cb3-4a76-856e-9d06992ba45c,Fabaceae
337b34a8-a911-47b5-81d4-c3ae65f9cb13,"Racosperma lineatum","(A.Cunn. ex G.Don) Pedley",species,"Acacia lineata",homotypicSynonym,present,introduced,established,3189d8c0-e943-4c56-a464-be569f43f3c4,Fabaceae
03b46268-47ef-4e2d-89b7-bc1e1e36576e,"Racosperma longifolium","(Andrews) Mart.",species,"Acacia longifolia",homotypicSynonym,present,introduced,established,6fbc322c-cdf2-4526-a261-353a4a41f290,Fabaceae
4ef599ff-ba18-4e74-9a98-44587f2be2e0,"Racosperma maidenii","(F.Muell.) Pedley",species,"Acacia maidenii",homotypicSynonym,present,introduced,established,bd934870-cce3-45db-bba6-1a340668b8f8,Fabaceae
004759bd-4a4c-47f5-b9d6-1db1efe19cbf,"Racosperma mearnsii","(De Wild.) Pedley",species,"Acacia mearnsii",homotypicSynonym,present,introduced,established,a72a846c-7a92-4a4a-8dca-e2582a0f393e,Fabaceae
652f634f-0c0c-4313-b8f2-e8f5854c0edb,"Racosperma melanoxylon","(R.Br.) Pedley",species,"Acacia melanoxylon",homotypicSynonym,present,introduced,established,a7b5e691-0803-40d6-a1d4-dd96e54720a0,Fabaceae
999d8f98-bddb-430f-a4c5-eb0c2b1dbc56,"Racosperma melvillei","(Pedley) Pedley",species,"Acacia melvillei",homotypicSynonym,present,introduced,established,dfa6ce68-8c1e-48a6-9ce3-f59dfdc48586,Fabaceae
fe053dbd-1ba8-4b58-8b68-7e05d049d7f3,"Racosperma montanum","(Benth.) Pedley",species,"Acacia montana",homotypicSynonym,present,introduced,established,43b75ed9-b75a-4f36-9a5d-7128799aa2ac,Fabaceae
bc8d5826-6f9b-4080-8ac3-32a8a15009ac,"Racosperma myrtifolium","(Sm.) Mart.",species,"Acacia myrtifolia",homotypicSynonym,present,introduced,established,71f40fab-0f6d-4b84-8e37-bbfae90b13d4,Fabaceae
4f8c1e57-6826-42a1-993e-1b0769a391bc,"Racosperma obtusifolium","(A.Cunn.) Pedley",species,"Acacia obtusifolia",homotypicSynonym,present,introduced,established,8788b3e0-2af5-4ffe-92e4-51042d8d2603,Fabaceae
e82403d3-fbab-4c7a-b6aa-c1c8a6f0b528,"Racosperma omalophyllum","(A.Cunn. ex Benth.) Pedley",species,"Acacia homalophylla",homotypicSynonym,present,introduced,established,cc867fc4-cef4-4278-aa88-89fce52dcd9a,Fabaceae
a5e3775e-9f98-46b5-9afe-4f03dbb2d868,"Racosperma oswaldii","(F.Muell.) Pedley",species,"Acacia oswaldii",homotypicSynonym,present,introduced,established,c2118527-6124-4958-8848-60c3d9258159,Fabaceae
d1a10357-ef2b-4578-b8f6-19fde8ffbb2b,"Racosperma paradoxum","(DC.) Mart.",species,"Acacia paradoxa",homotypicSynonym,present,introduced,established,fc1c0e04-bf6f-4220-aac8-7a26a9eb36dc,Fabaceae
f89f62af-59f5-478f-ad54-fe2c33e76cb9,"Racosperma pendulum","(A.Cunn. ex G.Don) Pedley",species,"Acacia pendula",homotypicSynonym,present,introduced,established,0bb0c432-ba44-44e9-ae3d-098f9202fc47,Fabaceae
6d7e4ea2-cac8-48c4-80c8-9c062d921506,"Racosperma penninerve","(Sieber ex DC.) Pedley",species,"Acacia penninervis",homotypicSynonym,present,introduced,established,fae9f1e7-bf30-4315-91f6-77a557ccd3f1,Fabaceae
b2bf6518-b342-4acc-9ddd-5855b92136c1,"Racosperma pravissimum","(F.Muell. ex Benth.) Pedley",species,"Acacia pravissima",homotypicSynonym,present,introduced,established,86b75989-5d25-4071-8b70-6d1696287d3b,Fabaceae
59fc908c-b835-4be2-8d84-9848293999ff,"Racosperma rigens","(A.Cunn. ex G.Don) Pedley",species,"Acacia rigens",homotypicSynonym,present,introduced,established,193dd680-cb5a-4cd1-91e9-97dca9a1e53d,Fabaceae
0dc9b294-8fc5-47c5-98e9-3d1a82220a43,"Racosperma rubidum","(A.Cunn.) Pedley",species,"Acacia rubida",homotypicSynonym,present,introduced,established,c7189088-f8cb-4415-8555-26380021f519,Fabaceae
605fcb6f-d0d7-49bb-8ee8-07780804bd2e,"Racosperma salicinum","(Lindl.) Pedley",species,"Acacia salicina",homotypicSynonym,present,introduced,established,cfb7fe8d-5c23-47e8-80eb-a389e6bb6cfd,Fabaceae
58634446-5199-4f20-9fff-78d86620b7a8,"Racosperma salignum","(Labill.) Pedley",species,"Acacia saligna",homotypicSynonym,present,introduced,established,a025accf-3f14-4414-9e62-e376074a5863,Fabaceae
88c8c8e3-46fe-4e22-add6-458a7c477658,"Racosperma sophorae","(Labill.) Mart.",species,"Acacia longifolia subsp. sophorae",homotypicSynonym,present,introduced,established,032751af-9771-46f8-99f0-dd6da352096f,Fabaceae
092b83a2-5fb1-45a7-884b-b4c5146930dd,"Racosperma stenophyllum","(A.Cunn. ex Benth.) Pedley",species,"Acacia stenophylla",homotypicSynonym,present,introduced,established,b6e459b8-4d79-4fc2-9e62-cf60965a5bfd,Fabaceae
3a475aa2-6ad5-4cdc-9b86-6f441df5c5d1,"Racosperma strictum","(Andrews) Mart.",species,"Acacia stricta",homotypicSynonym,present,introduced,established,20306051-ddde-458d-98cb-86d1d3b5393a,Fabaceae
3ee93c98-fd0c-43a9-850b-c68c1990d681,"Racosperma suaveolens","(Sm.) Mart.",species,"Acacia suaveolens",homotypicSynonym,present,introduced,established,4d90c72f-8085-4654-8d36-4cf4398252c4,Fabaceae
86e314c1-f07e-4e63-9aca-c8982a55fe8c,"Racosperma tripterum","(Benth.) Pedley",species,"Acacia triptera",homotypicSynonym,present,introduced,established,cbf2443e-bd86-4f31-a46a-2a810df9ce75,Fabaceae
2d64d365-88f2-45b9-a23e-7852175d9615,"Racosperma ulicifolium","(Salisb.) Pedley",species,"Acacia ulicifolia",homotypicSynonym,present,introduced,established,0ec6ff94-353e-4a16-9bcf-dd98980db575,Fabaceae
9e892e8e-c775-4202-a793-ac2ee0f6e0fa,"Racosperma vernicifluum","(A.Cunn.) Pedley",species,"Acacia verniciflua",homotypicSynonym,present,introduced,established,0c6b0803-3b9a-4766-8bc1-946f22b2994e,Fabaceae
8f1355dd-be01-4bdd-8eff-6ad77b149bab,"Racosperma verticillatum","(L'Her.) Mart.",species,"Acacia verticillata",homotypicSynonym,present,introduced,established,4014dc41-ab27-44fa-aef9-d109934061b9,Fabaceae
bffc5799-25e8-4615-9e89-9b5cf51c4f4e,"Racosperma victoriae","(Benth.) Pedley",species,"Acacia victoriae",homotypicSynonym,present,introduced,established,a4a5e3bd-6fca-44e2-b6f8-07923cbdf549,Fabaceae
2e4d1dfa-02d6-430e-bde0-6deeff790726,Radyera,,genus,Radyera,accepted,present,native,native,2e4d1dfa-02d6-430e-bde0-6deeff790726,Malvaceae
7b95da3e-8cda-48b2-b8e7-fd1e2873c4f1,"Radyera farragei","(F.Muell.) Fryxell & S.H.Hashmi",species,"Radyera farragei",accepted,present,native,native,7b95da3e-8cda-48b2-b8e7-fd1e2873c4f1,Malvaceae
e2068840-41e8-423e-ab24-d25f54b3f586,Ranunculaceae,,family,Ranunculaceae,accepted,present,native,native,e2068840-41e8-423e-ab24-d25f54b3f586,Ranunculaceae
d608e20f-82cb-4435-b4b0-c64916926e80,Ranunculales,,order,Ranunculales,accepted,present,native,native,d608e20f-82cb-4435-b4b0-c64916926e80,
302605c4-a272-42bd-afed-cae71e9dd76c,Ranunculanae,,superorder,Ranunculanae,accepted,present,native,native,302605c4-a272-42bd-afed-cae71e9dd76c,
1e2b993b-1a98-4e75-99d6-3e86dd1227ae,Ranunculus,,genus,Ranunculus,accepted,present,native,native,1e2b993b-1a98-4e75-99d6-3e86dd1227ae,Ranunculaceae
420da6df-cb4f-4750-b72a-ff49dbe222da,"Ranunculus acris",L.,species,"Ranunculus acris",accepted,present,introduced,,420da6df-cb4f-4750-b72a-ff49dbe222da,Ranunculaceae
a28414a2-eb10-4157-b361-c63393155128,"Ranunculus acris subsp. acris",,subspecies,"Ranunculus acris subsp. acris",accepted,present,introduced,established,a28414a2-eb10-4157-b361-c63393155128,Ranunculaceae
3e5ae423-bde0-403a-8df3-17b3e034fff4,"Ranunculus aff. inundatus (South-west)",,species,,notCurrent,present,introduced,established,,Ranunculaceae
be35f782-cdc2-40d6-81ec-c5111297b67b,"Ranunculus amphitrichus",Colenso,species,"Ranunculus amphitrichus",accepted,present,native,native,be35f782-cdc2-40d6-81ec-c5111297b67b,Ranunculaceae
e4bf52c9-a442-45ec-ad1f-7b7106764dbd,"Ranunculus amplus","N.G.Walsh & B.G.Briggs",species,"Ranunculus amplus",accepted,present,native,native,e4bf52c9-a442-45ec-ad1f-7b7106764dbd,Ranunculaceae
58b22751-7113-49f9-b48d-8fd4a09825d6,"Ranunculus collinus","R.Br. ex DC.",species,"Ranunculus collinus",accepted,present,native,native,58b22751-7113-49f9-b48d-8fd4a09825d6,Ranunculaceae
c1dbc2e5-62c9-4446-9aaf-6aa63e6e3225,"Ranunculus diminutus",B.G.Briggs,species,"Ranunculus diminutus",accepted,present,native,native,c1dbc2e5-62c9-4446-9aaf-6aa63e6e3225,Ranunculaceae
7c9756be-10c4-46d6-8d7b-64acb2e68b98,"Ranunculus eichlerianus",B.G.Briggs,species,"Ranunculus eichlerianus",accepted,present,native,native,7c9756be-10c4-46d6-8d7b-64acb2e68b98,Ranunculaceae
da982c87-10df-41a4-bd07-4742b80beb1e,"Ranunculus ficaria",L.,species,"Ficaria verna",homotypicSynonym,present,introduced,established,59a10448-fe3f-4ed2-9cad-03c98ce54f8f,Ranunculaceae
8cad5441-36d3-4387-951a-d7082b5aa5ab,"Ranunculus flammula",L.,species,"Ranunculus flammula",accepted,present,introduced,,8cad5441-36d3-4387-951a-d7082b5aa5ab,Ranunculaceae
6f55736a-ff5e-401d-88ff-f4e4bf098e57,"Ranunculus flammula subsp. flammula",,subspecies,"Ranunculus flammula subsp. flammula",accepted,present,introduced,established,6f55736a-ff5e-401d-88ff-f4e4bf098e57,Ranunculaceae
8312cab7-24e2-4bc1-90b7-e7e0b588c7bd,"Ranunculus glabrifolius",Hook.,species,"Ranunculus glabrifolius",accepted,present,native,native,8312cab7-24e2-4bc1-90b7-e7e0b588c7bd,Ranunculaceae
1f6dce03-05c0-4cef-8cd6-5ccd03a852b4,"Ranunculus graniticola",Melville,species,"Ranunculus graniticola",accepted,present,native,native,1f6dce03-05c0-4cef-8cd6-5ccd03a852b4,Ranunculaceae
23c670e4-418f-4267-bd1c-abbf0b6725d2,"Ranunculus gunnianus",Hook.,species,"Ranunculus gunnianus",accepted,present,native,native,23c670e4-418f-4267-bd1c-abbf0b6725d2,Ranunculaceae
aecf3f26-cab5-4480-90b8-d20dd107468e,"Ranunculus inundatus","R.Br. ex DC.",species,"Ranunculus inundatus",accepted,present,native,native,aecf3f26-cab5-4480-90b8-d20dd107468e,Ranunculaceae
55bbb6a5-e28c-4701-99b8-933006cd83a6,"Ranunculus lappaceus",Sm.,species,"Ranunculus lappaceus",accepted,present,native,native,55bbb6a5-e28c-4701-99b8-933006cd83a6,Ranunculaceae
09783298-75b9-4ef4-a41c-ba4da228265a,"Ranunculus millanii",F.Muell.,species,"Ranunculus millanii",accepted,present,native,native,09783298-75b9-4ef4-a41c-ba4da228265a,Ranunculaceae
645d2561-1759-4802-960e-f1b11980fd71,"Ranunculus muelleri",Benth.,species,"Ranunculus muelleri",accepted,present,native,native,645d2561-1759-4802-960e-f1b11980fd71,Ranunculaceae
d3086620-707a-4cdd-b09a-f6465acb6430,"Ranunculus muelleri var. muelleri",,variety,,notCurrent,present,introduced,established,,Ranunculaceae
a8ac0b11-1a5b-490a-ba01-aeef52832695,"Ranunculus muricatus",L.,species,"Ranunculus muricatus",accepted,present,introduced,established,a8ac0b11-1a5b-490a-ba01-aeef52832695,Ranunculaceae
aea5a3fc-c5fb-443e-bb61-6d750e676735,"Ranunculus ophioglossifolius",Vill.,species,"Ranunculus ophioglossifolius",accepted,present,introduced,established,aea5a3fc-c5fb-443e-bb61-6d750e676735,Ranunculaceae
cdf63ec5-eaa8-429d-8b9f-d0991c29d5c3,"Ranunculus pachycarpus",B.G.Briggs,species,"Ranunculus pachycarpus",accepted,present,native,native,cdf63ec5-eaa8-429d-8b9f-d0991c29d5c3,Ranunculaceae
fffc166c-2308-4644-8dd2-534e99f1ea57,"Ranunculus papulentus",Melville,species,"Ranunculus papulentus",accepted,present,native,native,fffc166c-2308-4644-8dd2-534e99f1ea57,Ranunculaceae
a9e56d25-cf76-4b76-b859-2d21087380d6,"Ranunculus parviflorus",L.,species,"Ranunculus parviflorus",accepted,present,introduced,established,a9e56d25-cf76-4b76-b859-2d21087380d6,Ranunculaceae
9d0af1ca-bd60-4cd9-9d85-6246eec77ee8,"Ranunculus pentandrus",J.M.Black,species,"Ranunculus pentandrus",accepted,present,native,native,9d0af1ca-bd60-4cd9-9d85-6246eec77ee8,Ranunculaceae
85199086-c023-4361-b94a-6a011d4bb5f2,"Ranunculus pentandrus var. platycarpus","(F.Muell.) H.Eichler",variety,"Ranunculus pentandrus var. platycarpus",accepted,present,native,native,85199086-c023-4361-b94a-6a011d4bb5f2,Ranunculaceae
c3af33f5-0fdf-4752-920f-509d4f5e42d0,"Ranunculus pimpinellifolius",Hook.,species,"Ranunculus pimpinellifolius",accepted,present,native,native,c3af33f5-0fdf-4752-920f-509d4f5e42d0,Ranunculaceae
2c8a19e6-5739-4bd4-8adc-8f2b09bf17c2,"Ranunculus plebeius","R.Br. ex DC.",species,"Ranunculus plebeius",accepted,present,native,native,2c8a19e6-5739-4bd4-8adc-8f2b09bf17c2,Ranunculaceae
c327bc1b-6527-46d3-a3bd-e130c6ddf2ad,"Ranunculus pumilio","R.Br. ex DC.",species,"Ranunculus pumilio",accepted,present,native,native,c327bc1b-6527-46d3-a3bd-e130c6ddf2ad,Ranunculaceae
825a72c4-d4c6-4eef-a85f-8f13a5325422,"Ranunculus pumilio var. politus",Melville,variety,"Ranunculus pumilio var. politus",accepted,present,native,native,825a72c4-d4c6-4eef-a85f-8f13a5325422,Ranunculaceae
dbbf8287-648a-44c8-a149-34f9f9d4f083,"Ranunculus pumilio var. pumilio",,variety,"Ranunculus pumilio var. pumilio",accepted,present,native,native,dbbf8287-648a-44c8-a149-34f9f9d4f083,Ranunculaceae
637a5bce-467f-410d-b032-b9f61492ecdf,"Ranunculus repens",L.,species,"Ranunculus repens",accepted,present,introduced,established,637a5bce-467f-410d-b032-b9f61492ecdf,Ranunculaceae
5016c682-f02d-4709-85e4-796a9ad3b093,"Ranunculus rivularis","Banks & Sol. ex DC.",species,"Ranunculus amphitrichus",heterotypicSynonym,present,introduced,established,be35f782-cdc2-40d6-81ec-c5111297b67b,Ranunculaceae
a794d494-a7a9-46c1-be64-984be4b4dee3,"Ranunculus robertsonii",Benth.,species,"Ranunculus robertsonii",accepted,present,native,native,a794d494-a7a9-46c1-be64-984be4b4dee3,Ranunculaceae
8e5da1c0-18a7-4dda-8fb0-4a2f1f52613d,"Ranunculus sardous",Crantz,species,"Ranunculus sardous",accepted,present,introduced,established,8e5da1c0-18a7-4dda-8fb0-4a2f1f52613d,Ranunculaceae
60805ec6-ab5c-42a2-8941-74524c662259,"Ranunculus scapiger",Hook.,species,"Ranunculus scapiger",accepted,present,native,native,60805ec6-ab5c-42a2-8941-74524c662259,Ranunculaceae
f0d61b54-5007-430e-98ee-b8878b3eb7a7,"Ranunculus sceleratus",L.,species,"Ranunculus sceleratus",accepted,present,introduced,,f0d61b54-5007-430e-98ee-b8878b3eb7a7,Ranunculaceae
7650e36d-f1fc-4a7c-859b-466c5906d10a,"Ranunculus sceleratus subsp. sceleratus",,subspecies,"Ranunculus sceleratus subsp. sceleratus",accepted,present,introduced,established,7650e36d-f1fc-4a7c-859b-466c5906d10a,Ranunculaceae
b60d64b0-8f83-42a0-b555-9bad4781c8b9,"Ranunculus sessiliflorus","R.Br. ex DC.",species,"Ranunculus sessiliflorus",accepted,present,native,native,b60d64b0-8f83-42a0-b555-9bad4781c8b9,Ranunculaceae
b4d65b18-3913-46c1-b390-118068b0b576,"Ranunculus sessiliflorus var. pilulifer","(Hook.) Melville",variety,"Ranunculus sessiliflorus var. pilulifer",accepted,present,native,native,b4d65b18-3913-46c1-b390-118068b0b576,Ranunculaceae
21f3499f-5f32-48c7-bcfc-a350fc3d7c28,"Ranunculus sessiliflorus var. sessiliflorus",,variety,"Ranunculus sessiliflorus var. sessiliflorus",accepted,present,native,native,21f3499f-5f32-48c7-bcfc-a350fc3d7c28,Ranunculaceae
97122979-5d22-46e5-922d-fab4f21e2387,"Ranunculus sp. aff. inundatus (Western Victoria)",,species,"Ranunculus amplus",synonym,present,introduced,established,e4bf52c9-a442-45ec-ad1f-7b7106764dbd,Ranunculaceae
9d7a55cc-0153-4e90-8b26-f143aa31a959,"Ranunculus sp. B",,species,"Ranunculus diminutus",synonym,present,introduced,established,c1dbc2e5-62c9-4446-9aaf-6aa63e6e3225,Ranunculaceae
b3508d57-ad87-45cd-88e5-20035ffc1998,"Ranunculus trichophyllus",Chaix,species,"Ranunculus trichophyllus",accepted,present,uncertain,,b3508d57-ad87-45cd-88e5-20035ffc1998,Ranunculaceae
35769d4a-c81c-4cac-9e47-af1646e04abd,"Ranunculus trilobus",Desf.,species,"Ranunculus trilobus",accepted,present,introduced,established,35769d4a-c81c-4cac-9e47-af1646e04abd,Ranunculaceae
5daa5001-1b19-418b-b224-edd8f8a7832c,"Ranunculus undosus",Melville,species,"Ranunculus undosus",accepted,present,native,native,5daa5001-1b19-418b-b224-edd8f8a7832c,Ranunculaceae
49ac817c-fdcb-4ca1-88d6-826d5009e11a,"Ranunculus victoriensis",B.G.Briggs,species,"Ranunculus victoriensis",accepted,present,native,native,49ac817c-fdcb-4ca1-88d6-826d5009e11a,Ranunculaceae
3df12be1-d269-406b-a086-35ef223c5915,"Ranunculus ×ligulatus",Melville,species,"Ranunculus ×ligulatus",accepted,present,native,native,3df12be1-d269-406b-a086-35ef223c5915,Ranunculaceae
b8926476-373a-496a-9aa4-c3b232c36891,"Rapanea howittiana","F.Muell. ex Mez",species,"Myrsine howittiana",homotypicSynonym,present,introduced,established,ec20485d-49a0-4372-8189-589dadac1ea1,Primulaceae
309bc20f-d1d5-4579-b9d0-0a77deaa85f5,Raphanus,,genus,Raphanus,accepted,present,introduced,,309bc20f-d1d5-4579-b9d0-0a77deaa85f5,Brassicaceae
1fdb14a7-e8cc-4f4f-ad68-27320b42f93a,"Raphanus maritimus",Sm.,species,"Raphanus maritimus",accepted,present,introduced,established,1fdb14a7-e8cc-4f4f-ad68-27320b42f93a,Brassicaceae
bd82b7b0-9c61-4ed2-8c24-bd8814d28ffb,"Raphanus raphanistrum",L.,species,"Raphanus raphanistrum",accepted,present,introduced,established,bd82b7b0-9c61-4ed2-8c24-bd8814d28ffb,Brassicaceae
ea7b25df-c9d4-4d96-ba91-436d227ec570,"Raphanus sativus",L.,species,"Raphanus sativus",accepted,present,introduced,established,ea7b25df-c9d4-4d96-ba91-436d227ec570,Brassicaceae
